330,370,Index_181,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site181_X_330_Y_370_1981_2021.csv
10,397,Index_182,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site182_X_10_Y_397_1981_2021.csv
37,397,Index_183,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site183_X_37_Y_397_1981_2021.csv
64,397,Index_184,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site184_X_64_Y_397_1981_2021.csv
90,397,Index_185,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site185_X_90_Y_397_1981_2021.csv
117,397,Index_186,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site186_X_117_Y_397_1981_2021.csv
144,397,Index_187,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site187_X_144_Y_397_1981_2021.csv
170,397,Index_188,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site188_X_170_Y_397_1981_2021.csv
197,397,Index_189,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site189_X_197_Y_397_1981_2021.csv
224,397,Index_190,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site190_X_224_Y_397_1981_2021.csv
250,397,Index_191,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site191_X_250_Y_397_1981_2021.csv
277,397,Index_192,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site192_X_277_Y_397_1981_2021.csv
304,397,Index_193,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site193_X_304_Y_397_1981_2021.csv
330,397,Index_194,./m_2_Weather/2_SpatialModel/Big_Beef_30m_800m_Historic__PRISM_1981_2021/Site194_X_330_Y_397_1981_2021.csv
